original_title,count
Mirakelmanden i Aaret 1821 eller det 8de hellige Sakramente,1
Til Franz Karl Joseph Napoleon,1
Sammlung neuer Sticmuster for 1822,1
Rheinisches Taschenbuch,1
Christian den Fjerdes Dom,1
En Læsebog især for Fyenboer,1
Kapitelstaxten for Fyens Stift fra Aar 1660 til Nyfaaes,1
Pligtlære for Tjenestetyender,1
Provinzialberichte fur das Jahr 1822,1
Grundrids af den danske Lovhistorie,1
Handelen med stempelpligtige og indenlandske Manufakturvarer,1
undersøgelser om de danske Ridderordeners Oprindelse,1
de første Grunde af den latinske Syntaris,1
Andagtsbog,1
Undersøgelser om de danske Ridderordeners Oprindelse,1
Melodiebog til den nye evangeliskekristelige Palmebog,1
Snustobak til den cimbriske Merkur,1
Breve fra Kolding,1
Sopholles's Tragoedier,1
Vinterpostil,1
Holbergs Jubelfest,1
Urverdenen eller Beviis for ældre Verdeners Tilværelse og Undergang,1
Almanach dramatischer Spielet,1
F. Schillers sammtliche Werke,1
Nye Samling af Brodeermønstre,1
Den danske militaire Criminalrets i Grundsætninger,1
Den danske militaire Criminairets Grundsætninger,1
Nordens Guder,1
Forslag til en velgjørende Indretning,1
Lovtalen over Daniel Ranzau,1
Generalprøven i Kragehul,1
Den Lancafterske Underviisningsmethode,1
Ergane Pallas med Ceres og Eusebia,1
Statistisk geographisk Haandbog for de dannede Stænder og de øverste Klasser i de lærde Skoler og Borgerskoler,1
Pillegrimen,1
J Breve til en Ven,1
Fee Eventyr,1
"Kapitels-Taxterne fra 1660 til Nu, og Middeltal at 10 Aar, fra 1810 til 1819 inclusive",1
"Europa und Amerika, oder die kunstigen Verhaltnisse der civilisirten Welt",1
"Gebhardis Danmark, Norges og Hertugdømmenes Historie",1
"Beleuchtung vichtiger, oft verkaunter, Wahrheiten aus der Erziehungskunde",1
Versuch uber die Geschielte des Grossfürstentkums Finland,1
Kaleldakustikon,1
Kaleidakustikon,1
Bolsharpen,1
Beviis for at Adam Øehlenschlægger er gaaet fra Sands og Samling,1
Forsvar for den saakaldte danske Jurist eller der ustuderende Embedsmand,1
Pindars 45 Sange,1
Noget og Udgivterne til Skolevæsen et udi Nordbye Sogn paa Fanøe for Aaret 1811,1
Familien v. Heidenforsth,1
Agatholles,1
Fortællinger og historiske Noveller,1
Noget og Udgivterne til Skolevæsenet udi Nordbye Sogn paa Fanøe for Aaret 1819,1
Prædikener holdte i Budolphi Kirke i Aalborg,1
Fransk poetisk Chretomathil,1
Avertissement Nr. 17 for den Steenfeldtske Familie,1
KoralMelodiebog for flere Stemmer,1
Meyers Lærebog i de romerske Oldsager,1
Melanchtons Levnet,1
"En riig moralsk Bedragers Karakteristik, eller Peter Halvpægels vindskibelige Livog Levnet",1
Det fyenske patriotiske Selskabs Tidsskrivt,1
Reinhardts System i den Fristelige Moral,1
Begtrups Beskrivelse over Agerdyrkningen i Danmark,1
Clio,1
Om vort nye Penge- og Finantsvæsen,1
"Hvad er Edda, eller Undersøgelse over de tvende Guldhørn, imod Bedømmelsen i Litteraturtienden",1
Frithmetisk Lommebog,1
Pater Nyster,1
Pastor Holms Underviisning i Religionen for Undommen,1
"Samling af de Forordninger, Placater, Reskripter med flere Bestemmelser",1
Næsbyehoved og Ørkel,1
Borgruinerne,1
Buonapartes Levnet,1
Scheberazades Fortællinger,1
Prindsesse Schererazades Fortællinger,1
Jndledning i Sproglæren og Opgaver til Øvelse i Retskrivningen og Stilen,1
"Forsynets Beskiermelse og Varetægt over Universiteter og lærde Skoler, en Tale, holden i Halle den 11 Juli 1702",1
Arithmetisk Lommebog,1
Bør Jøderne taales i Staten,1
Veiledning til det islandske eller gamle nordiske Sprog,1
Oversættelsen af Moses og Jesus,1
Frøde hiin fredegodes Søn,1
Haandbog for Landhuusholdningen,1
Saragossas Be eiring eller Forpagter geldrummels Bryllup,1
Pastor Holms Underviisning i Rligionen,1
Sneedorfs samlede Skrivter,1
Beskrivelse beNorge,1
Bastholms aandelige Taler over alle Evangelier,1
Syngestykke i 3 Acter,1
Systematiske Udvikling af Begrebet om Tyverie,1
Danner: sprogets Retskrivning og Toneklang,1
Samling af Undertegnedes Compositioner,1
Melodier til Sange,1
Om Nytten af Amtspolitimestere med videre i Dannemark med Hensyn paa nærværende Tidsomstændigheder,1
Den gavnlige Jndflydelse vore SøndagsSkoler have paa Statens Velstand og Hæder,1
"Trykte Veiledninger til Tobaksavl, og got Tobaksfrøere",1
Schwerz's Anleitung zur Keantnis der Belgischen Landmirtschaft,1
Et Ord til det Svenske Folk,1
"Forsøg til en Veiledning for Skolelærere, at bibringe Ungdommen Regning ud af Hovedet",1
Den flittige og muntre Landboemand,1
samlede Digte,1
"Til Rosherms heilige Reden, 1 und 2 Thell",1
dansk fransk og fransk dansk Lexicon,1
Cours de lange frangese,1
den usynlige Pige,1
Haderen af Løgn,1
Dramatiske Lommebog for 1812,1
det tilmurede Vindue,1
"Fremstillelse af de Aarsager, som bevirke den almindelig herskende Ligegyldighed for den offentlige Gudstjeneste",1
Overettelse af en Tale,1
Spiez's der Alte uberalund nirgende,1
Elementarbog ved Øvelser i Tegnekonsten,1
Fransk Stilløvelsebog,1
Betragtninger over Oehlenschagers dramatiske Værker,1
"""raisonneret kritisk Undersøgelse over de tvende ved Gallaghuus fundne Guldhørn""",1
Skrive og Reisekalender for 1812,1
Daglig Lommebog for 1812,1
"Vinterblomster, Nytaarsgave for begge Kjøn 1812",1
Dagbog over Jndtægt og Udgivt udi Aaret 1812,1
Forsøg til en Fædrenelands Cathekismus,1
Hertuginde da la Valleie,1
De 2de Brude,1
Om Historieskrivning,1
Napoleon Anonapartes Reise von Kontaineblaunach Frejus,1
Kongeriget Norges Hof= og Stats-Calender for Aaret 1815,1
Svstem der christlichen Moral,1
Hemmelige Efterretninger om Napoleon Bonapatte,1
Nye Kogedog,1
Samling neuer Muster zum Sticken i Plattstich og Tambourin,1
Underviisning for unge Fruentimmere,1
Nye Kone,1
Oldelands Minde,1
Dicteringer om Legatter og Testamenter m. m.,1
Til unge Christne ved Nadverens første Høitidelighed,1
Alie=Billen eller og Fremmedes Ophold i Engelland,1
Blomster=Konturtegninger for Ungdommen,1
Dicteringer om Legater og Testamenter m. m.,1
Sammes Passionstalet,1
"Macbeth, Tragedie i fem Acter",1
Efterretninger og Anekdoter om Dronning Charlotte Amalie og hendes Tidsalder,1
Krigsarresten eller de tre Arrestanter,1
"Klosteret, et dramatisk Digt",1
Danfang,1
Den danske Adels- og Ridderstands Historie,1
Geschichte Christian 11,1
Saro og Snorro,1
Borterbuch der Skandinawischen Mythologie,1
Virke,1
Bibelske Prædikener efter Tidens Tarv og Leilighed,1
Qvidii Forvandlingers,1
"Oplysninger til Hr. Toldkasserer Dalls Avertissement, til den Steenfeldske Familie",1
Fouches Memoirer,1
"Fædrenelandet, Forsøg til en kort Beskrivelse af den danske Stat",1
"Exempelsamling til Veiledninfor Enhver, der vil øve sig i dansk prosaisk Stiil",1
Den danske Adels- og Ridderstands Historie indtil den i Danmark indførte Sonverainetet,1
"Danmark og Norges samt Hertugdømmene Slesvigs og Holsteens Historie, indtil vore Tider",1
Funkes Naturhistorie og Terknologie,1
Funkes Vaturhistorie og Tecknologie,1
Digteriske Forsøg,1
Rabeners samtlige Skrivter,1
Marezells Andagtsbog for Qvindekjønnet,1
Sammes Prædikener,1
Zollikofers Prædikener,1
Bastholm historisk Efterretning til Kundskab om Menneskeet,1
De sorte Riddere,1
Nogle Træk af et gjæs,1
De første Grunde til den rene eller abstrakte Mathematik,1
Levnet,1
Horatzes Værker,1
Ueber Mulkten und deren Verhaltnitz zum national Wohl,1
Forsvar for Oversættelsen af fom Ciceros Taler,1
Kortfattet hebraisk Sproglære,1
Fædrene-Aaret Dannekvad til Hs. Majestæt Kong Frederik den Sjette,1
Jmod den lille Anklager,1
Extract af de til det Kongelige danske Kancellie indkomne Forespørgseler,1
Grundtvigs samlede Digte,1
"Hymnia, en Samling af yndede danske Sange for 1815",1
"Leontine, en Roman",1
Sørge-Tale over Kong Christian den Syvende,1
Fred med dit Støv,1
Theoretisk Tegnebog for Fruentimmer,1
Skrivtet om Tildragelserne i Hamborg i Aarene 1813 og 14,1
Lanockonomiske Tidender,1
Sundenregister der Franzosen in Teutschland,1
"Lohn der Tugend, 2 Theile",1
Den Elbas Beskrivelse,1
Hamburgs onsterordentliche Begebenheder und Schietfale i den Jahren 1813 und 1814,1
Det mærkværdige Aar 18131814 eller de Allieredes Feldtrog,1
Phantasiegemalde,1
"Ariston, eller danske historiske Skildringer af menneskelig Sielsstorhed og Hjertensgodhed",1
Euphrosyne oder musikalisches Allerley for Liebhaber der Guitarre,1
Huit Danses pour deur Guitarres,1
Don Ranudo de Colibradoss eller Fattigdom og Hoffærdighed,1
Der Baum des Lebens,1
Den babyloniske Taarnbygning i Migniature,1
"Et Forsøg, i den Aristophaniske Komedie",1
Schillers sammtlige Wercke,1
"Frantz af Bourbon, Kronfeldtherre af Frankerig, og Margaretha af Valois, Dronning af Navarra",1
Vedkommende,1
Evangeliet efter Johannes tilligemed de otte første Kapitler,1
Christendommens Aand,1
Gjenmæle imod Anmeldelser,1
Ciceros Taler,1
Serailrovet eller det græske Bryllup,1
Den Stumme i Portici,1
Tydsk Primitiv=Lexikon,1
Læren om Haandværksredskaber og Haandværkstøi,1
Belehrung uber die Bedeutsamket und Wichtigket des evangelisch protestantischen Confessions=Festes,1
Libri Reeleside danicae symbolici,1
Almanaler for Aaret 1831,1
Nogebog paa Vers,1
Den christelige Bøndes Frydesang i Anledning af det høie Fyrstepars Formæling den 1 Novbr. 1828,1
Den christelige Bondes Frydesang i Anledning af det høie Fyrstepars Formæling den 1 August 1829,1
Sange i Anledning af Festen den 27 Juni 1830,1
2 aandelige Sange,1
Samling af Brudevers,1
Erik Eiegod eller Væringen i Miklagard,1
Historiske Oplysninger om den danske Kirkes symbolske Bøger,1
Prædikener ved Dr. og Prof. theol. P. C. Müllers Jndvielse i Frue Kirke til Biskop over Sjellands Stift paa anden Pintsedag 1850,1
Musikalischer Ehren Tempel,1
"Jortsetzung der Reformation, oder Beitrige zur Verbesserung der Theologie, Religion und Kirche",1
Fodreise fra Holmens Kanal til Østpynten af Amager,1
"Fortsetzung der Reformation, oder Beitrage zur Verbesserung der Theologie, Religion und Kirche",1
den græske Anthologiet,1
Kapitels-Taxten for Fyens Stift fra 1660 til Nu,1
Flora Birmanniensis,1
Danmark nærværende Tilstand &c. i Anledning af 1 Novbr. 1828,1
"Don Alonzo, eller Spanien",1
Et af Horatsos Breve til Mæcenas,1
"Johanna den Anden, Dronning af Neapel",1
Microkosmos,1
Etubibliothet for Damer,1
Sammtliche Wercke Friedrichs v. Schiller,1
Eventyreren og den skjønne Tuneserinde,1
Beskrivelse over Kjøbenhavn,1
De muntre Koner i Windsor,1
Alle med fine Kobbere,1
Almanak dramatischer Spiele,1
Fortuna,1
Caschenbuch aus Jtalien und Griechenland,1
Rosen,1
Gothaischer genealogischer Hof=Kalender,1
Frauen=Caschenbach,1
Provindsiallexicon over Danmark,1
Bernes Behersker,1
Frauen=Caschenbuch,1
Taschenbuch zum gesel. Vergnugen,1
Betragtninger i Anledning af Professor Dr. Vedel Simon sens Forslag til historiske Topgraphiers Udarbeidelse,1
Die Welt als Aucomat und das Reich Gottes,1
de Christianis sancti Johannis babtist commentationes (particula prior),1
"Literatura scientie rerum naturalium in Dania, Norvegia & Holsatia",1
Biblioteca Danorum medica,1
Caschenbuch zum gesel. Vergnugen,1
Nogle bemærkninger om det lærde Skolevæsen i Danmark,1
Fabler,1
Introduction et Variations sur un theme favori de PoperaElverhøi,1
De bedste Midler mod alle Sygdomme i Maven og i Fordøielsesredskaberne,1
Kjøge=Huuskors,1
Holbergang,1
"Choleras Fødsel, Vandel og Hedenfart",1
"Fastelavnspil, eller Erindring om danske og norske Forfattere",1
Nyeste Farvebog eller den praktiske Kunst= og Skjønfarver og Trykker,1
Udlæggelse af Spørgsmaalsstykkerne i Luthers lille Katechismo,1
Yttringer og Fædrelandets Forsvarsvæsen,1
"Maigildet. Dramatisk Jdyl, med Sange, i een Akt",1
"Om de danske Provindsialstænder, med specielt Hensyn paa Island",1
Kjærlighed ved Hoffet,1
Moerskabslæsning for Ungdommen af begge Kjøn,1
Dagbog over Landmandens Forretninger for hver Maaned,1
Statsoeconomiske Bemærkninger,1
Et lille Assemblee paa Landet,1
venskab og Kjærlighed,1
Møllers chirurgiske Aarbog for det Kongelige Frederiks Hospital Juli Decbr. 1851,1
Kritik over det Kongelige Frederiks Hospitals chirurgiske Aarbog Juli Decbr. 1831,1
Om Overformynderievæsenets Bestyrelse i Danmark,1
de farlige Bekjendtskaber,1
"Tjenestekarlen, som han bør være eller Veiledning for unge Bønderkarle til troligen at opfylde deres Pligter og forskaffe sig deres Husbonders Agtelse og Tillid",1
Nordens Mythologie eller Sindbilled=Sprog,1
Fabelbog for Unge og Gamle,1
Lærebog i de til den Romerske private Ret henhørende Discipliner,1
Den Nordiske Kirketidende,1
Forsøg til en hensigtsvarende Agerdyrkning for den dristige Bonde,1
Anviisning til Sygepleie,1
Den skjønneste Dag i Livet,1
Love og Bestemmelser for Væddeløbene i Fyens Stift 1832,1
Brorsons Palmer og aandelige Sange,1
Kirkens Historie gjennem de 3 første Aarhundreder,1
om almindelig Dannelse og dens Midler,1
Tale ved Jndvielsen af Vordingborg lærde Skoles nye Bygning,1
Det Miloske Leie=Bibliothek,1
"Den theologiske Partieaand, dens Karakteer og Stridsmaade, oplyst ved Exempler",1
Phantasier og Skitzer,1
Valkyrient,1
Ueber die neuerlichen Aufregungen in den Herzogthumerne Schleswig und Holstein,1
Rule of Lise in select sentences collectet from thegreatest ancthors ancient and modern,1
Phantasier og Skizzer,1
Tale paa Hans Majestæts Kong Frederik den Sjettes 63de Aars Fødselsdag,1
Tale paa Hans Majestæts Kong Frederik den Sjettes 65de Aars Fødselsdag,1
"Thalia, eine ausgewühlte Sammung der besten Werke ausgejeichneter Komponisten fors Pianoforte zu 4 Handen",1
Nyt Magazin for Fortællinger,1
om den Clausenske Jnjurie=Sag,1
Forsoningen i Kjerligheds=Grotten,1
Smaa=Arbeider i ledige Timer,1
Om Jnjuriantens og den Jnjurieredes Stilling i Danmark,1
Land= og Søemagt med nærmest Hensyn paa Danmark,1
"Skyggebilleder af en Reise til Harzen, det sachsiske Schweitz, &c. &c. i Sommeren 1831",1
Pastoraltheologie im Reden an Theologie Studirenden,1
mit Levnet,1
"Gehlenschlagers Levnet, fortalt af ham selv",1
om Danmarks Lovgivning i Kong Christian 5tes Tid,1
"Tolv Forelæsninger over den videnskabelige Kulturs og Litteraturens Historie i den gamle Verden, særdeles i Orienten",1
Forpostfægtning,1
"Kometen, eller Maanedsskrift for underholdende Læsning",1
Pedetraad for Have= og Blomsterelsherre,1
Klosterhistorie,1
Beskrivelse af Giftmordersken Gesche Margarethe Gottfried fød Timms Levnet,1
Ein Wort uber das jegt grassirende Scharlachfeber,1
Udvalgte Dialoger,1
Levnet af Dr. J. K. Høst,1
Systematisk Fremstilling af det danske Skiftevæsen,1
Avertissement No. VIII for den Steenfeldtske Familie,1
"Naturhistorisk, ockonomisk og techeologisk Handels- og Varelerikone",1
"Naturhistorisk, ockonomisk og technologisk Handels- og Varelerikont",1
Den Augsburgske Konfessions Apologies,1
Suhms Samlinger til den danske Historie. 4 Deele,1
Den Augsburgske Konfessions Apologiest,1
Theologisk Maanedsskrivt,1
Huuspostille,1
Frivilligt Skrivtemaal til fine brave Landsmænd,1
"Catholicismens og Protestantismens Kirkeforfatning, Lærre og Ritus",1
Hamburger Stickmuster,1
Taschenbücher,1
Peneloppe,1
Lyra eller Samling af fortrinlige Melodier,1
Müchlers Anckdotenalmanach,1
Dramatische Blüthe,1
Taschenbuch der Liebund Freundschaft,1
Breve til Hr. Pastor N. F. S. Grundtvig,1
Fem Breve til Hr. Pastor N. F. S. Grundtvig,1
Den christelige Kamp,1
Forsøg paa at redde Pastor Grundtvigs ved Udgivelsen af Kirkens Gjenmæle krænkede Ære,1
En Vignola eller Anviisning til borgerlig Bygnings kunst,1
Hamburger Stickmuster for 1826,1
Taschenbücher fur 1826,1
Vergitimeinnicht,1
Wintergrin,1
Kleines Geschenk zum neuen Jahr,1
"Müchlers Anecdotenalmanak, Dramatische Blüthe",1
Taschenbuch zum geselligen Vergningen,1
"Taschenbach, der Liebe und Freundschaft gevidmet",1
Vicharzneibuch,1
"Dannevang, dansk Folkesang",1
Jensens Variationer for Fløite,1
Vaarblomster fra Herthas Lund,1
Dansk-Tydsk og Tydsk Dansk Lexika,1
Jyllands Kundskabstidende,1
Regnskab over Nationalbankens Jndtægter og Udgivter forBankaaret fra 1ste August 1821 til 3. Juli 1822,1
Amalia Manskjold,1
Lord Nigels Hændelser,1
Amalia Mansfield,1
Erindringsbogen i Tankefuldsbytten,1
Beretning om hendes Forhold i Sagen mod Fualdes's Mordere,1
"Smaa Afhandlinger og bemærkninger, fornem melig i Fædrelandets, Middelalderens og den christne Kirkes Historie",1
Synchronistiske Tabeller til Brug ved Underviisning i Historien,1
Seidelins Visebog eller Danske Selskabssange,1
Curiositaten=Almanach 1ster Jahrgang,1
Reinblüthen,1
Schlesisches Taschenbuch,1
Aglaja,1
Nyt Bidrag til Huusandagt med Tillæg af Morgen og Aftenbønner i bunden Stiil,1
Bidrag til Huusandagt,1
OrpheaBeckers Taschenbuch,1
Taschenbücher fur das Jahr 1825,1
Klosteret,1
Ledetraad ved den første Underviisning i Naturvidenskaberne,1
"Prædikener over de til Søndagene og Festerne anordnede Texter, holdne og udgivne til Brug ved Huusandagt",1
"Geheimekabinetsminister Grev Johan Friedrich Struense, og hans Ministerium",1
Fogtmanns Reskriptsamling,1
"Albertus Julius, eller Felsenburg",1
Dialogisk Samtale om Danmarks Fæstebønders personlige Frihed og Statsforhold,1
"Udsigt over den græske og romerske Literaturs, Historie",1
Slottet Pontefract,1
Sammlung neuer Stickmuster,1
Widerlegung der chrenrurigen Beschuldigungen,1
Sammlung neuer Muster zum Sticken,1
"Fattigmands Gave til endnu Fattigere, eller Gaader",1
Skandinavisk Nytaarsgave for Aaret 1828,1
Undersøgelseskommissionens Forhandlinger i Anledning af det Forefaldne i Christianias offentlige Skuespilhuus den 4 Novbr. 1827,1
De Franskes Keiser Napoleon Bonapartes Levnet,1
Schous Udtog af Forordningerne for 1827,1
Musikens og Sangens Bidrag til Menneskets Forædling,1
Slaget paa Grathehede,1
Underholdning og Beroligelse i mørke og forgfulde Timer,1
Udførlig Fremstilling af Chemiens Hovedlærdomme,1
Retskrivningsregler,1
"Nye Kogebog, eller Anviisning til at koge, bage, steget indsylte, henlægge, indslagte, anrette o. s. v.",1
Neues Kochbuch,1
"Mindetale ved S. T. Enkefrue Kammerherrinde Anne Sybille, Grevinde af Reventlows, fød v. Schubarts, Jordefærd, den 25 Juni 1828",1
Tilskikkelse og Hesten fra Arabien,1
Nyeste Harmonia eller Visebog for Damer for Aaret 1829,1
Det Kongel. Theaters Repertoire. No. 12: Østergade og Vestergade,1
Det Kongel. Theaters Repertoire. No. 11: Chinafarerne,1
Ny original dansk Spillebog,1
Forordning om det stemplede Papiirs Brug i Danmark,1
Christians og Linds Fritimer,1
Kong Christian VI høilovlig Jhukommelse og hans Regjering,1
"Udvikling af de christelige Troessandheder for ulærde, men oplyste Christnes",1
Cale og Prædiken,1
The britisk Mrcath,1
The englisk Firesiddeuponthe Banks ofthe Rhue,1
Dielliebchen,1
Taschenbuch der Liebe und Freundschaft,1
Samling neuer Stickmuster for 1829,1
"Østergade og Vestergade, eller: det er Nytaarsdag imorgen",1
Dom Juan,1
Kort Fremstilling af det byzantinske eller græske Reiserdømmes Tilstand fra Justin 1. indtil Konstantinopels Erobring af Muhamed H.,1
Betragtninger over den danske Kirkes symboliske Bøger fra den kirkerettelige Synspunkt,1
"Kapitels-Taxterne for Fyens Stift, fra 1660 til nu",1
