,article_id,date,embedding,n_chunks_orig,clean_category,nøgle,text,category,article_length,characters,embedding_shape,newspaper,label_type,book_announce,comment,predicted_book_announce
332937,ode_091971,1829-08-13,"[ 0.0253036   0.00397214 -0.02654093 ... -0.0200037  -0.04209145
  0.00310626]",4,Bekjendtgjørelser,1829-08-13_251965,"AVERTISSEMENT S. Paa Adressekontoiret faaes: Tale og Prædiken ved Deres Kongelige Høiheders Kronprindsesse Carolines og Prinds Frederik Ferdinands Formæling af Konfessionarius Dr. J. P. Mynster. 2 Mk. 4 s. heftet. Søemands Tidsfordriv eller ny Samling af Orlogs= og Søemands=Sange, udgivne og ledsagede med historiske Oplysninger af Statsraad og Professor Rahbek. 2 Rbd. indb. Den oprigtige Almanakmand, en saare kuris og nyttig Bogfor Ungdommen, Borgerfolk og Landmanden, oplyst med Figurer af Dr. Steinbeck. Med en Fortale af Statsraad og Prof. Th. Bugge. 2 Dele, 2det Oplag. 7 Mk. 8 s. heft. Fra Pressen i Weile er udkommet: Maanedsskrivt for underholdende Æmner. (Juli=Hefte 1829.) Udgivet af Sylvester Hertz. Jndhold: Doctor Francia. - Et sjeldent og mærkeligt Retstilfælde. - Gyldencrones Reise i Sverrig i Aarene 1697. og 1698. Af et gammelt Haandskrift. - Mateo Falcone. - En høimodig Handling, af den nyeste Historie. - Abbed de Choisysom Fruentimmer. - Et Mord, begaaet paa Lærredshandleren Valentin Zau. - Vaudeville Digteren Scribe. - Breve fra en kjærlig Moder til hendes ulykkelige Datter. - Henrik den Fjerdes første Kjærlighed. - Blandinger: En Morgen i Madrid. - Persernes Ceremoniel ved at skrive og aflevere Breve. - De ostindiske Conjurorer. - Cooks Død. - Sielden Høimodighed. - Hverken Kone eller Pige. - Curiosa. - Borhours og Boileau. - Moncris. - En lille Feil. - Kongen og Historieskriveren. - Processen. - Amors Øine. - Tronbadouren. Det faaes for 5 Rbmk. paa Adressekontoiret i Odense og hos Hr. Boghandler Milo, hvor Subskription modtages. Forældre eller Værger, som ønske Børn eller Myndlinge optagne i Odense Kathedralskole til 1 Octbr. d. A., vilde behage inden Maanedens Udgang at gjøre den skriftlige Anmeldelsk desangaaende, i Overeensstemmelse med Skoleforordningens 64, til J. Saxtorph.",AVERTISSEMENT S,279,1823,[1024],ode,predicted,y,mixed,
334016,ode_093050,1829-11-30,"[ 0.03462756  0.01795324 -0.04226919 ... -0.01050404 -0.05278403
 -0.01772958]",1,Bekjendtgjørelser,1829-11-30_253529,Paa Adressekontoiret faaes : Sørgetale over Geheime-Statsminister Ove Malling. Ved Bisættelsen i Holmens Kirkes Kapel den 24 Novbr. 1829. Af Konfessionarius Dr. Mynster. 1 Mk. heft.,AVERTISSEMENT S,26,181,[1024],ode,predicted,y,,
334188,ode_093222,1829-12-15,"[ 0.02999511  0.00960749 -0.02381808 ... -0.02698188 -0.04216334
  0.02090939]",2,Bekjendtgjørelser,1829-12-15_253780,"Paa Adressekontoiret faaes: Das gerettede Malta. Ein episches Gedicht in zwei undzwanzig Gesangen von A. C. Lindenhahn. 5 Rbd. 3 Mk. indb. Dioremen, herausgegeben von Archibald. 3 Rbd. 2 Mk. indb. Professor og Ridder Rasmus Nyerups Levnetsløb, beskrevet af ham selv. Efter hans Død udgivet med tilhørende Bilag af Pastor C. S. Strøm. 1 Rbd. heft. Dansk Synonymik eller Forklaring af eenstydige danske Orved Konferentsraad Sporon, Prof. M. L. Heiberg, ProfJ. Smidth, R. af D., og Udgiveren Dr. og Prof. P. E. Müller, R. a. D. 2 Dele, 5 Rbd. 24 s. heft.",AVERTISSEMENTS,93,551,[1024],ode,predicted,y,,
335801,ode_094837,1830-04-30,"[ 0.02266117  0.00112079 -0.02338725 ... -0.01764987 -0.03088738
  0.01008605]",9,Bekjendtgjørelser,1830-04-30_256056,"Paa Adressekontoiret i Odense modtages Subskription. paa følgende Værker : Almindeligt Varelexion. indeholdende en Beskrivelse over alle raae og forædlede Naturprodukter, Kunstprodukter, Fabrikater og Manufakturer, for saavidt de ere Gjenstande for Handelen. Til Brug for Kjøbmænd og andre Handlende, Toldvæsenets Embedsmænd, Mæglere og Fabrikanter, saavelsom dem, der underkaste sig Examen i de forskjellige Handelslauge, og enhver Anden, der ønsker at forskaffe sig Kundskab om Varer. Brun Juuls Handels- og Varelexikon har allerede længe været udsolgt. Hr. Kammerjunker Ramert har derfor paataget sig Besørgelsen, af en nye Udgave, forsynet med de betydelige Tillæg og Rettelser, som den paafølgende Tid har gjort nødvendige. Værket vil i alplabetisk Orden indeholde: En Beskrivelse over alle raae Naturprodukter, forsaavidt de ere Gjenstande for Handelen, med Angivelse af deres Kiendetegn, de Steder, hvor de frembringes i størst Mængde og af fortrinligst Godhed, en kort Underretning om Maaden, hvorpaa de beredes til Salg, deres Nytte og Anvendelse i det daglige Liv, Kiendetegnene paa de bedste Sorter, Midlerne til at opdage deres Forfalskning, hvilke Handelstæder og Nationer der drive størst Handelmed dem, Maaden, hvorpaa disse sælge Varerne m.m. En Beskrivelse over alle forædlede Naturprodukter, alle Kunstprodukter, Fabrikater og Manufakter, med Angivelse af det raaMaterial, hvoraf de forarbeides, en Oversigt af Maaden hvorpaa de forfærdiges, Stederne hvor de fabrikeres bedst og i størst Mængde, Kiendetegnene paa deres Godhed, Maaden, hvorpaa de forsendes, deres Nytte og Brug, fra hvilke Steder de udføres i størst Mængde, hvor de finde bedst Afsætning o. s. v. Ved enhver vigtig Artikel vil Tingenes Navn, foruden i det danske Sprog, ogsaa blive anført i det tydske, franske og engelske. Værket formodes at ville udgjøre 50 Ark og vil for at lette Anskaffelsen udgaae hefteviis. Hvert Hefte 8 Ark stort, tæt trykt med fiinPetitskrift leveres Subskribenterne for 4 Mk. Trykp. og 4 Mk. 12 s. Skrivp. i 1ste Bind. Samlingen vil komme til at bestaae omtrent af 18 Ark. Arket paa Trykpapir vil koste 8 Skilling; Arket paa Skrivpapir 10 Skilling Tegn. For dem, der muligen kunne ønske at subskribere paa disse Prædikener, uden at have den første Samling, ville en Deel Exemplarer kunne erholdes uafhængige af det første Bind, med Titel: Prædikener, holdne i Aaret 1829 i Viborg Pomkirke. Dette andet Bind af Prædikener vil, som jeg haaber, komme udi Juli eller August Maaned dette Aar. Da Oplaget af 1ste Bind paa nogle faa Exemplarer nær er udsolgt, saa indbydes ligeledes til Subskription derpaa, og, dersom et nogenlunde tilstrækkeligt Antal maatte tegne sig, vil et nyt Oplag blive foranstaltet. Viborg den 1 Marts 1830. Schjødte, Stiftsprovst, Sognepræst til Domkirken i Viborg og Annexerne As. mild og Tapdrup. 3. For nogle Aar siden udgav jeg et Skrift til Læsning for dem, der fra Konfirmations=Aaret gaae ud i det borgerlige Liv, under Navn af: Et hjærligt Karvel til mine Konfirmander. Mit Øiemed var, at tolke for dem og at indskjærpe dem vigtige, paa Kristendom og Erfaring byggede Leveregler til befæstelse i Tro, Haabog Kjerlighed. Skriftet udkom, og, skjøndt Oplaget var betydeligt, blev det strax udsolgt. Jeg har i Sinde, med Hensyn til Tidens Aand og Ungdommens Tarv, at foranstalte et nyt Oplag. Alt, hvad min Erfaring i mine 40 Embedsaar har lært mig, har jeg samlet i dette Skrift, og jeg har det Haab og den Fortrøstning til Gud, at det, læst af gudfrygtige og forstandige Konfirmander, vil gavne Aand og Hjerte og indpræge dem værdige Beslutninger paa deres Livsbane. Det vil omtrent udgjøre 10 Ark, og Prisen vil blive 4 Mk. for Exemplaret indbundet. Vesterborg den 17 Marts 1830, P. C. Boisen, Biskop over Lolland og Falster, Kommandeur af Dannebrog og Dannebrogsmand.",AVERTISSEMENTS,596,3808,[1024],ode,predicted,y,,
336814,ode_095850,1830-07-26,"[ 0.0383503  -0.01235605 -0.04793433 ... -0.01957164 -0.04652097
 -0.0094146 ]",1,Bekjendtgjørelser,1830-07-26_257475,"Paa Adressekontoiret faaes : Drei Tage aus dem Lebenslaufe eines Spielers. Dramatisches Gemalde in drei Abtheilungen, nach dem Franzosischer, bearbeitet von Theodor Hell. 11 Mk. heft. Demonstrativ=Plan til en Embeds=Kautions Assurance=Kasse. Ved A. C. Møller. 4 Mk. heft.",AVERTISSEMENTS,38,271,[1024],ode,predicted,y,,
337318,ode_096354,1830-09-07,"[ 0.04070932  0.02369974 -0.0271674  ... -0.0344467  -0.04483841
 -0.01580249]",1,Bekjendtgjørelser,1830-09-07_258156,"AVERTISSEMEn S. Paa Adressekontoiret faaes: Urania af C. A. Tiedge. Oversat og ledsaget med en Epilogaf Dr. F. Schmidt. 7 Mk. 8 s. heft. Skipper Tanggaard afseiler først i næste Uge til Aarhuus, og medtager Fragtgods og Passagerer. Man behager at melde sig hos Mægler Brown. - )",Fædrelandet,48,278,[1024],ode,predicted,y,,
339376,ode_098420,1831-03-15,"[ 0.02341524 -0.00412677 -0.0111727  ... -0.02198666 -0.04126091
 -0.00608114]",2,Bekjendtgjørelser,1831-03-15_261107,"Paa Adressekontoiret faaes: De preussiske Provindsialstænders Historie i korte TrækVed A. F. Tscherning, Kapitain ved Artilleriekorpset. 1 Mk. heftet. Grever og Baroner, Piger og Matroner, Herremænd og Bønder, Kjældermænd og - Synder, Nye Samling af Gaader og Charader ved H. S. Schmidt, Student. Mk. heft. Juridisk Stat, eller Fortegnelse over de Kandidater, som have underkastet sig latinsk juridsk Embeds=Exammen ved Kjøbenhavns Universitet efter 7 Mai 1788, tilligemed et Udvalaf danske Jurister, som Anhang. Med Vedtegninger udgivne af Wigsus Eriksen, Kand. juris. 8 Mk. heft. Hvilken Regjeringsform er den bedste, En Tale, holder i Selskabet Polyhymnia paa Hs. Majestæt Kongens Fødselsdag den 28 Jan. 1831 af M. Lindhard, Stiftsprovst og Sognepræst til Domkirken i Aarhuus. 1 Mk. heft. Tale, holden i Selskabet Polyhymnia paa Hs. Majestæt Kongens Fødselsdag den 28 Jan. 1830 af J. Stougaard, Profog Rektor ved Aarhuus Kathedralskole, R. af Dbr. 1 Mk. heftet.",AVERTISSEMENTS,145,964,[1024],ode,predicted,y,,
344875,ode_103938,1832-06-07,"[ 0.00687214  0.00340269 -0.02534595 ... -0.03801119 -0.03188824
 -0.00672275]",1,Bekjendtgjørelser,1832-06-07_268948,"Fra Pressen er udkommet: Fortegnelse. Underrets= og Prøve=Prokuratorerne i det egentlige Danmark til Udgangen af 1831. Samlet af J. C. Lütken, Landvæsens- og Tiende=Kommissair, samt Landmaaler og Prokurator i Ringkjøbing. Faaes heftet her paa Adressekontoiret og hos mine sædvanlige Kommissionairer for 24 Rbs.",AVERTISSEMENTS,43,310,[1024],ode,predicted,y,,
346465,ode_105531,1832-10-26,"[ 0.03404057  0.01126025 -0.00510241 ... -0.00785104 -0.02318891
  0.01346422]",1,Bekjendtgjørelser,1832-10-26_271253,"AVERTISSEMENTS. Subskription. paa 1) En fortsat Magieog 2) Et Par Nytaars-Blomster, helligede det yndige Kjøn, som agtes udgivet af Hr. Krigs Kancellie=Sekretair T. Mørch, modtages her paa Adressekontoiret, hvor Planerne ligge til Eftersyn. Fyens Stifts patriotiske Selskab holder Møde Torsdagen den 1 Novbr. førstkommende, om Formiddagen Kl. 11, paa sædvanligt Sted.",AVERTISSEMENTS,51,367,[1024],ode,predicted,y,,
348400,ode_107492,1833-05-06,"[ 0.02505172 -0.00060577 -0.01317698 ... -0.01748562 -0.03064022
  0.00469975]",1,Bekjendtgjørelser,1833-05-06_273997,"Paa Adressekontoiret faaes: Anmærkninger i Anledning af det af S. T. Hr. Kammerherre, og Greve F. A. Holstein, Ridder af Dannebroge, til S. T. Hr. Pastor og Ridder Bastholm udgivne Sendebrev. Ved Rector J. Chr. Qvistgaard. 12 s. heft. Noveller, gamle og nye, af Forfatteren til En Hverdagshistorie."" Udgivne af L. Heiberg. Første Bind. 10 Mk. 8 s. heft. Historisk Vademecum. 2 Rbd. Nød= og Hielpebog. 2 Mk.",AVERTISSEMENTS,68,406,[1024],ode,predicted,y,,
350906,ode_110017,1834-01-13,"[ 0.01505387  0.00906589 -0.01821079 ... -0.01581304 -0.03035657
  0.00502793]",2,Bekjendtgjørelser,1834-01-13_277324,"Paa Adressekontoiret faaes: Norgesreisen, en Digtekrands af Oehlenschlager. 1 Rbd. Dronning Margrethe, Tragoedie af Oehlenschlager, 7 Mk. Agnete og Havmanden, dramatisk Digt af H. C. Andersen. 1 Rbd. heft. Beskrivelse over Skanderborg Bye og Slot af R. Hansen. 5 Mk. Om Danmark Handel og Finantzer af C. N. David. 4 Mk. 8 s. Nye tilforladelig Maade at helbrede Lystsygen af Dr. C. H. Drondi 4 Mk. 8 s. Tidsskrift for udenlandsk theol. Litteratur, udgivet af Professorerne H. N. Clausen og M. M. Hohlenberg. 1835. 4de Hefte, 3 Mk. - Subskription paa Fortsættelsen af dette Værk modtages.",AVERTISSEMENTS,96,586,[1024],ode,predicted,y,,
352439,ode_111551,1834-05-26,"[ 0.02580463  0.00347033 -0.0379926  ... -0.01439012 -0.0507718
 -0.0172897 ]",1,Bekjendtgjørelser,1834-05-26_279567,"Paa Adressekontoiret faaes: Schous, Udtog af Forordninger pro 1833.",AVERTISSEMENTS,9,67,[1024],ode,predicted,y,,
356617,ode_115745,1835-04-30,"[ 0.02187605 -0.00034339 -0.00782289 ... -0.02676531 -0.03083516
  0.01039643]",3,Bekjendtgjørelser,1835-04-30_285561,"Odense den 11 April 1835. Mølle Forpagtning. Den Kongelige Vand-Mølle som ogsaa Veir=Møllen i Lygumkloster med dertil hørende 1/3 Plovs Jorder, Vaaningsog Udhuse, skal paa nye forpagtes resp. paa tre, sex og tolv Aar, fra Paaske næste Aar 1836 af, til hvilken Tid den nuværende Pagt ophører. Licitationen afholdes den 4 Juni d. A., som er Torsdagen før Pindse=Festen i det herværende Kongelige Huusfogdie. Lysthavende anmodes derfor, at ville indfinde sig paa bemeldte Sted og Dag om Formiddag Kl. 11 slet, for at gjøre Bud og Overbud, da den Høistbydende med Forbehold af det Kongelige Rentekammers Approbation kan vente Tilslaget. Conditionerne kunne 14 Dage for Licitations-Terminen erholdes til Eftersyn, saavel paa det Kongelige Amthuus i Apenrade, som her i Huusfogdiet. Lygumkloster Huusfogdie den 18 April 1835. Rheder. Paa Adressekontoirets Boglade faaes: paa Theorie og Erfaring grundet praktisk Anviisning til at mergle. Et af det Schlesvig=Holstenske patriotiske Selskab kronet Priisskrift, af Dr. philos. L. H. Tobiesen. Icones Piscium, indicem systematicum addidit F. C. Kielsen. 7 Mk. 8 Sk. i stivt Hefte. Icones Amphibiorum, indicem systematic. addidit F. C. Kielsen. 7 Mk. i stivt Hefte.",AVERTISSEMENTS,183,1204,[1024],ode,predicted,y,mixed,
356714,ode_115842,1835-05-08,"[ 0.02087612  0.00731587 -0.03003897 ... -0.0269242  -0.02621274
  0.00035392]",2,Bekjendtgjørelser,1835-05-08_285707,"AVERTISSEMENTS. Paa Adressekontoirets Boglade modtages Subskription paa: Almeennyttig Haandbog for mindre Godseiere og samtlige Jordbrugere, af J. S. Elsner. Denne Bog, hvis Oversættelse der er begyndt paa, indeholder: 1) Landmandens Forberedelse til sin Haandtering. 2) Erhvervelse af Jordeiendom. 3) Eiendommens Jndretning. 4) Oekonomiens Bestyrelse. 5) Huusholdning, og 6) Raad for Landmanden i adskillige Tilfælde m.m. Prisen for Subskribenterne er 9 Mk. Tegn. Kort Anviisning til, paa en let fattelig Maade at ordne Træer, Buske og urteagtige Planter, som hos os kunde lykkes i Friland, efter den skjønne Havekonsts Regler og forskjellige Fordringer, af C. J. N. Mørch, botanisk Gartner. Subskriptionsprisen omtrent 6 Mk.",AVERTISSEMENTS,103,726,[1024],ode,predicted,y,,
356854,ode_115982,1835-05-19,"[ 0.03039314  0.04114477 -0.03537217 ... -0.01647188 -0.03326845
 -0.01800559]",1,Bekjendtgjørelser,1835-05-19_285896,"Odense den 18 Mai 1835. Reimuth. Paa Adressekontoirets Boglade faaes: Haandbog for mindre Godseiere og samtlige Jordbrugere. af J. S. Elsner, 9 Mk.",AVERTISSEMENTS,23,147,[1024],ode,predicted,y,,
359205,ode_118335,1835-11-24,"[ 0.02567999  0.00636925 -0.02186408 ... -0.02921017 -0.05470475
 -0.00299696]",1,Bekjendtgjørelser,1835-11-24_289129,"Nylig har forladt Pressen. Christendommens Trøst i mørke og mødefulde Timer. En Haandbog for lidende Christne, af Provst J. F. Boesen, Sognepræst for Vigerslev og Veflinge Menigheder. Faaes i Odense hos Boghandler Milo og paa Adressekontoirets Boglade for 4 Mk. indb. og 3 Mk. 8 s. heft. Søndagen den 29 Novbr. 1835, om Aftenen Kl. 7, B. H. afholdes den første Assemblee i Odense ældste Klub.",AVERTISSEMENTS,66,392,[1024],ode,predicted,y,,
359605,ode_118735,1835-12-29,"[ 0.02741686  0.01500221 -0.0166038  ... -0.02666878 -0.03385937
  0.00487503]",2,Bekjendtgjørelser,1835-12-29_289675,"Hos J. Milo faaes: Julegave for Børn. Udgivet af Prof. C. Molbech. Mk. indb. Grundtræk af det dobbelte Bogholderies Methode, samt Anviisning til dens Anvendelse ved danske Amtstuer, af N. F. B. Schiern. 7 Mk. 8 s. heft. De første Grunde i den almindelige Mathematik, af P. B. Berg. 8 Mk. indb. Herschel populaire Astronomie. Oversat af Mag. P. Pedersen. 2 Rbd. 12 s. heft. Ligningen. af Odense Communes Bidrag til Almueskolevæsenet i 1836, ligger fra idag til Eftersyn i 14 Dage hos Skolevæsenets Regnskabsfører, Hr. Kæmmerkasserer Haugsted. Odense den 30 Decbr. 1835. Udpantning for efternævnte resterende Skatter af Odense Kjøbstads Jndvaanere vil blive foretaget saaledes: for Fattigskatten for Octbr. Qvartal 1835 d. 8 Januar førstk. Skoleskatten for samme Qvartal . . . . 11 - anden Halvdeel af Jndqvarteringsskatten, for 1835. . . . . . . . hvilket herved bekjendtgjøres, overeensstemmende med Forordn. Juni 1850, til Restancedragernes Efterretning. Odense Byefogedcontoir den 28 Decbr. 1835. S. Klauman.",AVERTISSEMENTS,158,1010,[1024],ode,predicted,y,mixed,
360328,ode_119472,1836-03-04,"[ 0.02045331  0.01194352 -0.0275905  ... -0.01615611 -0.05027889
  0.00421378]",2,Bekjendtgjørelser,1836-03-04_290714,"Nylig har forladt Pressen. Om Troesbekjendelsens Form i den danske Kirke. Af Dr. Overlærer C. H. Kalkar. Med Motto: ""Lader Jngen tage Klenodiet fra Eder."" Coll. 2, 18. Faaes heftet for 20 s. paa Bogladerne i Kjøbenhavn; i Nyborg hos Hr. Busch; i Faaborg hos Hr. Møller; i Rudkjøbing hos Hr. Wilhielm; i Odense hos Hr. Kancellieraad Hempel og J. Milo. Nyt juridisk Archiv, 30 Bind med Register, smukt indbunden, er indsat til Salg paa Adressekontoirets Boglade for en saare ringe Priis. Den Kongelige danske Hof= og Stats=Calender for Aaret 1836 er udkommen, og kan i Provindserne erholdes for 5 Rbd. 52 s. pr. Exemplar paa Trykpapir, naar Bestilling desangaaende skeer hos Dhrr. Postmestere.",AVERTISSEMENTS,114,691,[1024],ode,predicted,y,,
362604,ode_121749,1836-08-14,"[ 0.03172011  0.00342182 -0.015222   ... -0.01961583 -0.02078036
  0.00666616]",2,Bekjendtgjørelser,1836-08-14_293916,"Hos Boghandler Höhling i Assens faaes: Node=Papiir til Violin og Klaveer. Konnossements-Blanquetter. Samling af danske Sange, udgivet af Selskabet for Trykkefrihedens rette Brug ved H. Hertz 2 Mk. indb. Jacobsens meget yndede Kogebog, 4de Oplag. 7 a 8 Mk. indb. Tillige haves stedse Udsalg af færdigstaaende Protokoller af forskellige Størrelser; Skriver, Tegne, Lommer, Node, Kontra- samt Ziffrebøger; endvidere forefindes et Oplag af nogle 50 forskjellige Billedbøger, til meget billig Priis. Almanakker for 1837, saavel i Hundrede, Dousin som Stykkeviis, og ligeledes Skudsmaalsbøger, faaes hos Höbling i Assens. At Undertegnede har nedsat sig som praktiserende Læge i Rudkjøbing, bekjendtgjøres herved for Byens og Omegnens ærede Beboere. Mit Logie er hos Hr. Guldsmed Thrane. Rudkjøbing den 12 Aug. 1836. B. Jørgensen, Kand. chir. og Fødselshielper.",AVERTISSEMENTS,123,854,[1024],ode,predicted,y,,
365240,ode_124399,1837-02-16,"[ 0.01574195  0.01903569 -0.01887303 ... -0.01866094 -0.0307088
  0.01335712]",2,Bekjendtgjørelser,1837-02-16_297640,"AVERTISSEMENTS. Paa Adressekontoirets Boglade i Odense, modtages Subskription paa Den danske Bondeven, redigeret og udgivet af Pastor C. L. Børresen i Næsbye pr. Slagelse. - Qvartalet 1 Mk. 8 s. Dette Blad, hvoraf er udkommet 18 Nummere, er nærmest beregnet paa nyttig og underholdende Læsning for den danske Bonde, og for at Bladet kan holdes, selv af den mindre Formuende, har den ærede Forfatter, som anført, ansat Prisen særdeles billig. Porto vil for de, som subskribere her, ikke blive beregnet, og Bladet vil ugentlig, efterhaanden som det udkommer, kunne erholdes. Her er saaledes aabnet den hæderlige Bondestand Leilighed til at berige sig med nyttige Kundskaber, uden synderlig Udgivt, og det er derfor at formode, at Bladet, vil blive almindelig udbredt.",AVERTISSEMENTS,120,765,[1024],ode,predicted,y,,
365728,ode_124887,1837-03-22,"[ 0.02273681  0.00654747 -0.02761213 ... -0.03096905 -0.05331562
  0.0096443 ]",1,Bekjendtgjørelser,1837-03-22_298335,"Hoff. Udvalgte Psalmer. for den stille Uge og Paasken, udgivet af Selskabet for Trykkefrihedens rette Brug, faaes for8 s. paa Adressekontoirets Boglade. Paa Undertegnedes Forlag har nylig forladt Pressen, Nye Samling af Prædikener. tilligemed nogle Casualtaler, af L. Schjødte, Stiftsprovst, R. af D. Bogen er 26 Ark stor, og faaes paa Adressekontoirets Boglade, i Odense for 2 Rbd.",AVERTISSEMENTS,58,382,[1024],ode,predicted,y,,
366864,ode_126023,1837-06-03,"[ 0.01706449  0.00981886 -0.01921025 ... -0.01528168 -0.04250383
 -0.00309647]",3,Bekjendtgjørelser,1837-06-03_299932,"Nylig har forladt Pressen. Oversigt over de Skatter, Byrder og Paalæg, der ere udredte af Kjøbstædbeboere og Landmænd paa det frie og ufrie Hartkorn i Nørrejylland for Aaret 1834, ved Stænderdeputeret og Dannebrogsmand H. Wulff. Manuskriptet til dette lille almeennyttige Værk er gjennemseet af den kongelige Kommissarius ved Stænderforsamlingen i Viborg, Hr. Konferentsraad Ørsted, og hans Anmærkninger dertil, tilligemed Forfatterens Modbemærkninger, ere anførte Fortalen. Bogen faaes i Kjøbenhavn i den gyldendalske, den reitzelske og den schubotheske Boghandel; i Odense paa Adressekontoirets Boglade, i Aarhuus i Jessens Boghandling; i Horsens hos Fogh; i Randers hos Smith; i Aalborg hos Rottbøll Sadolin; i Ribe hos Termansen; i Kolding hos Rosenkilde; i Veile hos Hertz og i Viborg hos Kabell, heftet i kouleurt Omslag, for 4 Mk. Fra Pressen er udkommen. og faaes paa Adressekontoirets Boglade: Lov og Ret for Herremænd og Bønder, eller fuldstændig Fremstilling af Landmandens Rettigheder og Pligter. 1ste Hefte. Subskriptionspriis 3 Mk.",AVERTISSEMENTS,153,1045,[1024],ode,predicted,y,,
