,article_id,date,text
98817,aal_013726,1820-04-05,"Paa Addresse-Contoiret faaes: Bønnen som læses ved Ungdommens Confirmation, aftrykt paa fint Papiir og smukt indbunden 16 s.; paa Trykpapiir i couleurt Omslag, 8 s.; i blaat Omslag 6 s. J Følge allerhøieste Resolution, bliver herved til behagelig Efterretning for enhver Vedkommende bekiendtgjort: at den forandrede Afgangs Tid paa Sommer=Touren for Brevposten fra Aalborg, tager sin Begyndelse førstkommende 11te April, og ophører den 17de October d. A. Som Følge heraf skeer Jndleveringen til samme saaledes : a) Til Brevposten, som i bemeldte Tidsrum afgaaer herfra om Tirsdagen, indtil Klokken 3 om Eftermiddagen. b) For Brevposten, som afgaaer og Fredagen, ophører Jndleveringen Kl. 11 samme Dags Formiddag. c) Pakkepostens Afgangstid bliver derimod uforandret indtil 1ste Mai førstkommende, til hvilken Ende Jndleveringen af Pakkepostsager til samme saavelsom Reisendes Jndskrivning skeer Mandag Eftermiddag fra Kl. 3. til 6. d) Efter bemeldte 1ste Mai og fremdeles indtil 1ste Octbr. afgaaer Pakkeposten hver Tirsdag Aften, paa hvilken Dag Jndleveringen skeer af Pakkepostsager og Reisendes Jndskrivning, men da samme for endeel bliver afhængig af den indkommende Brevposts Ankomst, der efter de tagne Bestemmelser skulle indtræffe her samme Dags Formiddag, saa kan saavel under samme, som under den udgaaende Brevposts Expedition, ikke modtages Bane=Breve eller Pakkepostsager; jeg maae derfor herved have enhver Vedkommende tienstligst anmodet, som har deslige Sager at afsende, at aflevere samme Tirsdag Formiddag, 3 Timer forinden den afgaaende Brevposts Afgangstid, saafremt den indkommende Brevpost til den Tid ikke skulle være indløben. Efterat Brevposten er afgaaet, fortsættes iøvrigt Pakkepostens Expedition om Tirsdagen indtil Kl. 8 samme Dags Aften. Aalborg Postkontor den 17de Marts 1820. R. Jørgensen."
378382,ode_137592,1839-05-30,"Odense Norregade. Tapetoplag. At mit Oplag er bleven forsynet med endeel imukke moderne Tapeter, som sælges til billige Fabrikpriser, tillader jeg mig herved at bekjendtgjøre."
87025,aal_001934,1818-05-16,"En af de offentlige Handlinger, hvorpaa Forbedringen i vort Pengesystem ogsaa har havt kiendelig Virkning, er Auctionerne. Medens Menigmand rodede om i de store Masser af Papirpenge, som han mistvivlede omat faae anbragt, viiste der sig en Friskhed i at byde, mangengang forslidte eller dog brugte, og forliggede Meubler og Vare op, som gik indtil det Latterlige; hvert Øieblihørte man: 5 Mk. 15 s. eller en Lap endnu. J disse Tider derimod giennem piller man først Varene med ængstlig Nøiagtighed, mønstrer sine Medkiøbere, om nogen af dem har Udseende af at ville med Jvrighed drive det Fremlagte i Veiret, ja søger vel endog af Auctionators Minespil at udspeide, om han giør Regning paa godt Marked, og endelig slipper hist og her et lavlydende ""en Skilling bedre"" frem. Maadelig Udsigt for hver den, der nuomstunder kommer i den Nødvendighed at skilles af med sit Gods ved Auction; thi at giøre dette uden Nødvendighed er Galmands Værk. Men da Omstændighederne nu engang ere saaledes, kunde der fra deres Side, som foranstalte eller afholde Auctioner, giøres Forangringer i to Ting, som efter vor Formening, vilde medet bidrage til at hidlokke, eller i det mindste ei at afskrække de faa Personer, som endnu komme paa Auctioner med det Forsæt, at kiøbe og - betale. Det første var, at afskaffe den Skik at Kiøberne maae betale AuctionsOmkostningerne, som Tid efter anden ere voxede fra 6 til 12 Procent; saalænge Folk kiøbte hen i Taaget blot for, som Mange kaldte det, at realisere deres Papirpenge, kunde denne Udgivet næsten være dem ligegyldig, og var det, som man hyppigen mærkede, virkelig, men naar den Tid, med Guds og Regeringens Hielp, kommer igien, da Folk, de Fornuftige idet mindste, vende hver Skilling to Gange inden de giver den ud, vil det sikkerlig ikke være dem ligemeget, om de betale en Sexkende elleren Ottendedeel i Tillæg til Varenes Værditil Udgivters Bestridelse for Sælgeren, der ere Kiøberne aldeles uvedkommende, og foranstaltes ene for Sælgerens Fordeel. En anden i den senere Tid stærk tiltagen Uskikpaa Auctioner er det Sammenløb, man der finder at Mennesker af de laveste Klasser, som ikke byde paa Noget, og om de end bøde, neppe vilde faae Tilslag, men staae der allene og hænge Dagen igiennem under Paaskud af: at bringe de bortauctionerede Ting hjem for Kiøberne. Disse Mennesker frembringe Ulyd, Trængsel, Stank og flere Ubehageligheder for de ordentlige Folk, som besøge Auctionerne, og hvad skal man, med Hensyn paa disse Dagdrivere selv, tænke sig om Virksomhedsdrivten hos et Folk, hvor et Antal arbeidsføre Mennesker af begge Kiøn kunne staae 8 a 9 Timer ledige, for at vente paa, om Nogen vil skaffe dem et Kvarteers Beskjæftigelse? Os forekommer de her paatalte Omstændigheder gierne at kunne være Gienstænder for Øvrighedens, og at burde være det for enhver Auctionerendes, Opmærksomhed. (Jversens Avis.)"
239385,aal_154475,1842-09-30,"Elever i Skræddersyning antages fremdeles af Juliane sal. Milling. Paa Undertegnedes Forlag er udkommet: Kort Udvikling af Dr. Morten Luthers liden Cathechismus for Begyndere og Eenfoldige, (eller den danske Cathechismus i noget forandret, formeentligen forbedret og lidet forøget Form) Hans Michael Feld. Sognepræst for Hauerslev og Beistrup Menigheder. Jndhold: Poetisk Forord. 1. Pligterne: a) almindelige; b) særegne. 2. Troen. 3. Bønnen. Daaben. 5. Nadveren. 6. Slutningssuk(en omarbeidet gammel Psalme). Bogen, hvis Jndhold vistnok, saavel fra den religiøse som den poetiske Side, vil tiltrække sig sine Læseres Bifald, og tør anbefales som en passende liden Gave ved Confirmation og for den opvoxende Ungdom – erholdes, ca. 2 1/2 Ark stor i Octav, stivt heftet, for 20 Rbs., i alle Landets Boglader; i Aalborg hos N. Sadolin Bernh. Roes Boghandling. 3 gode, tætte og luftige Kornlofter paa Pakhuset Nr. 447 i Ovesgade ved Nytorv og 2de Pakboder i Gaarden Frisenborg ere strax tilleie hos Eieren sammesteds saa og 2 meublerede Værelser."
491151,thi_047990,1842-03-01,"No 25. Af 1844. Tagsted Kongelig allernaadigst privilegerede. Avertissementstidende, og Amtsavis, eller Den nordcimbriske Tilskuer. Forsendes med Brevposten overalt i Danmark og Hertugdømmerne. Tirsdagen den 1ste Marts. Krigeres, rykkes og udgives i Thisted af Joh. S. Land¬"
683720,vib_168751,1842-10-04,"S. sto-Tidende. Forsendes med Brevposten i Danmark og Hertugdommerne. traccarrostrarresteressererTirsdagen den 4de October 1842. Denne Tidende redigeres af Adjunct Reiss og H. Wissing, og udgives 4 Gange ugentlig fra Sidstnævntes Officin."
390810,ode_150045,1841-06-28,"Den af Committeen udgivne og med megen Sagkundskab udarbeide Prospectus med tilhørende Kort er til Eftersyn hos mig, der med Fornøielse meddeler enhver nærmere Oplysning. Elias B. Muus. Kjerteminde, i Juni 1841. Et Guldsignet er bortkommet. Det er kjendelig paa, at en Figur i samme danner Navnet, Skulde Nogen herom kunne give Oplysning, bedes denne afgivet til nærmeste Øvrighed."
435121,ode_194385,1847-11-16,"Paa J. Cohens Forlag er udkommen Rosa Polka for Planoforte, componeret og de fyenske Damer med Høiagtelse tilegnet af Julius Cohen. Faaes for 21 s. i min nye Musikhandel, Vestergade No. 193. G. Sillo, Vestergade No. 270, anbefaler sig med et velassorteret Udvalg af PaTrapluier med Staal-, Fiskebeen- og Rør=Stænger, med Silke-, sort og tærnet Bomulds=Betræki alle moderne Kouleurer. Gamle repareres og overtrækkes, Alt til billige Priser. Med et Udvalg af fine og ordinaire Cigarer til billige PriJ. R. Behrendt. ser anbefaler sig. Middelfart den 16 Novbr. 1847. 28 Julius Cohens nye musikalske Leiebibliothek i Odense Vestergade Nr. 193. Da jeg i Forbindelse med min Musikhandel tillige haver arrangeret et Leiebibliothek for Pianoforte og Sang af de smukkeste og bedste Compositioner, saa tillader jeg mig herved at underrette det ærede inden og udenbyes Publicum om Betingelserne ved samme. Enhver Abonnent erholder et Nummer ugentlig for en Betaling af 2 Rbd. aarligen i Leie, imod at kjøbe for 5 Rbd. nye Musikalier i Aarets Løb. De 2 Rbd. for Leien erlægge ved Jndtrædelsen i Leiebibliotheket. E. Frandzen & Co. S. Colonialhandler. Et betydeligt Oplag af nye fine og ordinaire Theer med mere anbefale vi til nedenstaaende nedsatte billige Priser. Theboe . . . . pr. Pd. - Rbd. 3 Mk. 8 Sk. Fineste Congo . . . 1 Congo No. 2 - - - 4 - 8 - Compoy . . . . . 1 - 1 - - Compoy, grøn . . . 1 - 1 – - Haysang . . . . - 2 - 4 - - - - Pecco . . . . . . 3. Pouschong i Pakker c. 10 Lod pr. Pakke 20 Sk. Gode Triester Svedsker a 14 Sk. pr. Pd., 2 Rbd. pr. Lpd. Nye franske dito a 16 Sk. pr. Pd., 2 Rbd. 3 Mk. pr. Lpd. Lange Mallaga Rosiner a 11 Sk. pr. Pd., Rbd. 4 Mk. 8 Sk. pr. Lpd. Nye Samos dito a 10 Sk. pr. Pd., Rbd. 3 Mk. 8 Sk. pr. Lpd. dito Confect a 24 Sk. pr. Pd., 2 Rbd. 3 Mk. pr. Kasse paa c. 12 Pd. Spiritius. Vini, udmærket god lys orange Schellak samt Skedevand og Aloe faaes meget billigt, Sirup, 6 a 7 Tønder, kan bekommes hos J. H. C. Wecke. Nye Sengefjer ere igjen at faae i alle Sorter, tilligemed bedste Gaaseduun. Urban Hansen, overfor Postcontoiret. Nye Gaasefjer og Duun."
468899,thi_025688,1834-05-31,"No. 1834. No. 61. TIIISTED. Kongelig allernaadigst privilegerede. Amrvaviv og Avertissementstidende, Den nordtimbriske Tilskuer. Forsendes med Brevposten overalt i Danmark og Hertugdømmene. Løverdagen den 31 Mai. Redigeres, trykkes og udgives i Thisted af J. S. Lund."
237817,aal_152902,1842-07-05,"Bekjendtgjørelser. At det til den 20de og 21de Juli bestemte Qvægog Kram=Marked i Nykjøbing paa Morso bliver, efter det Kongelige Danske Cancellies Ordre af 25de i M., udsat til den 1ste og 2den August næstkommende: dette bringes herved til offentlig Kundskab. Thisted Amthuus, den 2den Juli 1842. Faye. Fra sidste Pintsemarked, ved Overfarten fra Aalborg til Nørre-Sundby, nemlig fra Færgebroen i Aalborg, erOnsdagen den 15te Juni, af en ukjendt Mandsperson overleveret til et Fruentimmer en lille Pakke indbunden i et gl. rødt Halstørklæde, hvilket kan erholdes hos Undertegnede imod at opgive Pakkens Jndhold samt dette Avertissements Omkostning. Sønderlund i Ulsted Sogn, den 26de Juni 1832. Mads Pedersen. De af Sparekassens Debitorer, som staae til Rest med Renter af udlaante Capitaler, erindres herved om, at indbetale disse inden denne Maaneds Udgang paa Sparekassens Contoir, der er aabent hver Løverdag fra Kl. 10-1. Directionen for Aalborg Byes og Omegns Sparekasse, den 3die Juli 1842."
396542,ode_155780,1842-06-09,"Skipper M. Fischer, som ligger under Ladning til Kjøbenhavn og medtager Stykgods og Passagerer, bliver seilfærdig om 8 a 10 Dage. Man behager at henvende sig til J. Nielsens Søn. 1000 Rbd. rede Sølv, kan strax erholdes til Laans, imod betryggende Sikkerhed i en Landeiendom. Adressecontoiret anviser. Fra Stettin er i Assens arriveret et Partie qualitativ østersøisk Rug, og faaes billigt hos M. J. Brandt. 3 Rbd. Maskin-Propatria pr. RiisNo. 1. 17 Mk. ditto Concept. fra Oxholms Fabrik bekommes hos P. H. Petersen, Odense Overgade No. 7. 3 Nye Lollands, Gaasefjer, Duun og Edderduun, bliver at bekomme førstkommende St. Knuds Markedsdag hos Hr. Hørkræmmer Ullum paa Odense Vestergade. Selve Markedsdagen bliver Udsalget ogsaa udenfor Vesterport ved Jernstøberiet. Hos bemeldte Hr. Ullum forefindes stedse Oplag, ligesom jeg ogsaa i mit Hjem modtager Bestillinger, som prompte skal blive de Vedkommende tilsendte, Alt til de billigste Priser. R. Mogensen. Rudkjøbing den 7 Juni 1812. Det i den Berlingske Tidende No. 122 saa berømte Fr. Keilholtz's Liigtorns=Plaster faaes paa Løve=Apotheket i Odense. Ægte Amsterdammer Rulletobak og ditto VolleKanaster er i disse Dage arriveret og bekommes tilP. H. Petersen, billig Priis hos Odense Overgade No. 7. Til nedsatte og billige Priser anbefaler sig Undertegnede med alle Sorter gode og friske Urtekram=, Farve= og Malervarer, god Tobak, saavel Skraae som Røgtobak, ligeledes forskjellige Sorter indenlandsk Meel og Gryn, samt godt fedt røget Flæsk, som alt sælges til meget billige Priser. Alle Sorter Klude, Kreaturbeen og gammelt Jern kjøbes. Ærbødigst ogsaa F. C. Schiøtt, overfor Provstegaarden. Avnbogetræe, tjenligt især til Mølleknager, kan bekommes i Herrested Præstegaard. Udmærket god bruun og stor Tørv faaes saavel i hundredeviis som i mindre Partier til billig Priis, ligeledes hvidt F. C. Schiøtt. Strandsand til 3 s. Skjeppen hos 6 Kakkelovne, hvoriblandt en smuk 3 Etages og tre 2 Etages, staae til Salg i Enkemadame Drevers i Gaard i Assens."
327128,ode_086157,1828-02-05,"Hos J. Milo faaes: Danmark og Hertugdømmenes Statsret, med stadigt Hensyn til deres ældre Forfatning, ved Konferentsraad Schlegel. 1ste Deel. 4 Rbd. heftet. Pigen ved Søen. Syngespil i 3 After ved J. L. Heiberg. 5 Mk. 8 s. heftet. Robinson den Angre af Campe, med 6 Kobbere, 2 Rbd. indb. Robinson den Augres Tilbagereise til sin Øe, i Selskab m. sine Børn, med 6 Kobbere. 8 Mk. indb. Recept til et langt Liv og en glad Alderdom. 1 Mk. Priserne paa Odense Fattigvæsens Hør= og Blaargarn, som daglig udsælges underhaanden, ere nedsatte. 6 rummelige Værelser, med Kjøkken, Kjeldere og øvrige Beqvemmeligheder, ere til Paaske at faae til Leie i Frue Justitsraadinde Bojesens Gaard. Staldrum og Vognremisse kan følge, om forlanges."
681226,vib_166251,1842-05-03,"Viborg, den 27de April 1832. No. 70. 70 Aarg. Kongelig allerne privilegeret Stifts-Tidende. JorForsendes med Brevposten i Danmark og Hertugdømmerne. DanneTorsdagen den 5te Mai 1842. Denne Tidende redigeres af Adjunct Reiss og H. Wissing, og udgives 4 Gange ugentlig fra Sidstnævntes Office¬"
283522,ode_042468,1818-07-16,"Hertugdømmene. i Danmark og af Udgiveren Søren Hempel i Odense, Redigeres, trykkes og forlægges 16 Juli 1818. an Troers drage nanden. - Jndhold: Fædrelandet: Oktroy for Nationalbanken. Fælderne Landet."
189048,aal_104045,1834-07-15,"Vognmandstaxten forbliver i indeværende Kvartal uforandret, nemlig, for et Par Forspandsheste eller stemplet Post vogn med 2 Heste 5 Mk. Sølv pr. Miil, og for en mindre Vogn med 2 Heste eller enkelt Hest til Estafette eller Forspand 4 Mk. Sølv pr. Miil; dog i Thisted Amt, i sidstnævnte Tilfælde, 3 Mk. 12 s. Sølv pr. Mill. Fortegnelser over samtlige Valgberettigede og valgbare Eiendomsbesiddere i Ringsted, Sorø, Slagelse, Korsøer og Skjelskeer Kjøbstæder henligge siden den 8de Dennes til Eftersyn paa disse Kjøbstæders Raadstuer. Som Jndbydelses=Skrift til Hs. H. Hr. Dr. N. Fabers Bispe=Vielse i Frue Kirke 3die Søndag efter Trinitatis havde Siellands Biskop, Dr. P. C. Müller, udgivet: ""Symbola ab historiam conciliorum er Sarone Grammatico."" (Bidrag til Kirkemødernes Historie af Saxo Grammaticus). Med sin sædvanlige Lærdom behandler den høiærværdige Forfatter Kirkemødet i Besanzon 1162, ved hvilket Valdemar og Absalon vare tilstede. Et Tillæg indeholder sen Udsigt over den ordinerede Biskops Liv og udgivne Skrifter. Flere Musikkyndige i og udenfor Slagelse give med Cancelliets Tilladelse en stor Vocal- og Instrumental-Concert i Slagelse St. Mikkels Kirke, til Jndtægt for de Brandlidte i Hillerød."
331945,ode_090979,1829-05-13,"AVERTISSEMENT S. Subskription. Det har i flere Aar været min Tanke at forsøge at erstatte det Savn, Mange med mig følede af et nyt Provincial=Lexicon over Danmark, thi at Meget i et halvt Aarhundrede - Holks udkom i 1778 - har forandret sig, behøver neppe noget Beviis. Da jeg, ved det Kongelige danske Kancellies naadige Anbefaling, har Haab om, fra Magistraterne, hvad Kjøbstæderne, og fra Sognepræsterne, hvad Landsogne angaaer, at modtage de fornødne Meddelelser til et saadant Værk, haaber jeg, at det Skrift, til hvis Fremme jeg herved tillader mig at indbyde, kan vorde authentisk og gavnligt. Værket vil, som Holk, blive i Form af en Ordbog - til dets Jndhold vil omtrent kunne sluttes af de Planen ved føiede Prøver. Dets første Bind vil kun omfatte de egentlig danske Provindser. Subskribenterne paa dette ere ei forpligtede til at kjøbe det andet, der muligen i sin Tid maatte følge over de danske tydske. For at forebygge for stort et Tab for Forlæggeren og Udgiveren, er jeg saa fri at indbyde til velvillig Understøttelse af dette, neppe ganske uvigtige, Værk ved Subskription. Værkets Størrelse vil vel omtrent blive 36 Ark - dog kan dette ei med Sikkerhed bestemmes - og overlades Subskribenterne for 8 Rbs. Repr. pr. Ark paa godt Trykpapir; om et betydeligt Antal tegner sig, endog noget lavere: for Jkkesubskribenterne bliver Prisen 1/4 Deel mere. Man behager at tegne sig inden næstkommende Juni Maaneds Udgang hos Hr. Boghandler S. Hempel i Odense, der vil bestræbe sig for, at der Jntet med Føie skal blive at klage med Hensyn til Skriftets Udvortes. Horsens, i Februar 1829. Chr. B. Jensen, ordin. Catechet og første Lærer ved Borgerskolen, i Horsens."
76443,lol_076821,1836-03-15,"Huusleilighed med 2 a 3 gode Værelser samt Kjøkken, Spisekammer og øvrige udvendige og indvendige Beqvemmeligheder, ønskes til førstkommende Flyttetid her i Byen. Adressecontoiret anviser. 15 4000 Eiendoms-Salg I en af Lollands Söstæder, er underhaanden at erholde tilkjöbs en vel vedligeholdt og Bodt beliggende Kjöbmandsgaard, hvor i en Række af 25 Aar har været drevet Handel Gaarden bestaaer af 65 Fag Huus, hvoraf Störste Delen er teglhængt, og til samme grændser en ikke ubetydelig Frugt- og Kjökkenhauge fra hvilken haves en meget behagelig Udsigt, paa Lofterne i Husene kan rummes og med til børlig Oppasning conserveres 800 a 1000 Tønder Korn, 1000 Rbd. af Kjöbesummen, som en offentlig Stiftelse deri har indestaaende, ville forhaabentlig efter Ansøgning kunne forblivstaaende i Eiendommen. Med bemeldte Gaarder tillige at erholde 15 Tönder Land god og veldyrket Jord, hvori den kongelige Kasse i de 10 Tönder Land har indestaaende 414 Rbd. Sölv. Nærmere Underretning om disse Eiendomme og Conditionerne ved Salget, er at erholde hos denne Tidendes Udgiver, Hr. Procurator Tidemand, Til Forpagtning, vil fra 1ste Mai 1836, blive at erholde Hollænderierne paa Hovedgaardene Nielstrup med 160 Køer og Jdalund med 60 Køer. Hovedgaardene ere beliggende under Grevskabet Hardenberg Reventlows østre District og Forpagtnings-Conditionerne ere fra 15de Marts 1836, til Eftersyn hos Forvalter Dons paa Hadenberg. Mod lovbefalet Sikkerhed kan 73 Rbd. 7 s. Sedler og Tegn af Kirstineberg Godses Umyndiges Midler strax erholdes til Laan, naar man desangaaende henvender sig til undertegnede Godsforvalter. 1 Kirstineberg den 7de Marts 1836. Øllgaard. 271 Rbd. 5 Mk. 2 1/4 s. S. T. af Umyndiges Midler, under Baroniet Juellinges Overformynderie, kan strax erholdes tillaans mod anordnet Sikkerhed. Juellinge, den 3 Marts 1836 Rostrup."
