,text,article_id,clean_category
4687,"Gaarden Kragkjer i Gjerum Sogn pr. Frederikshavn, med Bygninger, Jorder af Hartkorn 6 Tdr., Avl og Afgrøde, samt Besætning, Jndboe og Udboe, kan paa billige Vilkaarerholdes tilkjøbs hos Procurator Westerby i Hjøring og strax tiltrædes. For en duelig Muurmester er flere Ugers Arbeide, NB. naar han snarest muelig melder sig paa Postgaarden, ved Søndertranders.",aal_47304,-1
4688,"Det her i disse Dage holdte Hestemarked faldt ikke saa heldigt ud, som Man havde ventet; hvortil Grunden angives at være Flensborger=Markedets Ringhed. Af Hestevar her en overordentlig Mængde; men meget faa holsteenske Prangere. Det usædvanlige Tilfælde, at dette Marked iaar kom 8 Dage sildigere, end det ellers pleier, havde nær narret Mange. - Gudenaae er nu neppe meere passabel for Vogne. En Bonde skal i Løverdags have mistet en Hest ved at kjøre over ved Mellerup. - Til det dramatiske Selskabs Forestilling i Søndags, til Bedste forHuusarme, vare alle Billetter optagne. Trængselen var saa stor, at flere Mennesker fik Ondt og maatte bringes ud. Aalborg Kirker.",aal_31995,-1
4689,"Billetter, a 2 Mk. Stykket, kunne behageligst afhentes i mit Logi i Hr. Lauritz Nørgaards Gaard i Kattesundet, samt ved Indgangen, som aabnes præcise Kl. 5. Aalborg den 15de December 1819. A. DipoDirecteur de Musique.",aal_12060,-1
4690,"Eieren til samme kan erholde den hos mig, imod dette Avertissements Bekostning og en retskaffens dygtig Findeløn, for bedre at passe paa sin Pibe en anden Gang. Nibe den 9de Junii 1825. Peder Kold. Skipper S. Hoffmann, beliggende ved Toldboden, afseiler om et Par Dage til Kjøbenhavn, medtager Fragtgods og Passagerer.",aal_46980,-1
4691,"Den 7de April. Afseilede: R. Staugaard og P. Larsen, til Schiedam. S. Willumsen, O. A. Bruun og J. Theilmann til Kiøbenhavn. N. Hansen til Wismar. H. C. Kron og P. Hansen til Kiøbenhavn.",aal_26454,-1
4692,"De Tropper, der ere bestemte til at rykke ind i RioGrande, ere meget vel valgte, klædte o. s. v., og naar Partierne kuns vare enige, vilde Krigens Udfald aldeles ikke være tvivlsomt. Men til Ulykke ere Tvistighederne udbrudte, nærede saavel af uden som indenrigske Fiender. Der hersker Jversyge eller endnu noget værre imellem Orientalerne (Beboerne af Banda, og dem fra BuenosAyres (Portenoer, som man kalder dem. FructuosoRibera, født i Banda, den bekjendte Anfører for de indenlandske Tropper, og som forlod den Brasilianske Tjeneste, for at ophidse Provindsen imod Keiseren, var ikke for længe siden her, men reiste snart hemmelig bort, og er offentlig betegnet som Forræder, imedens hans Broder, Bernabe Ribeira, samlede bevæbnede Misfornøiede i Landet, og truede med en Borgerkrig. De sidste Efterretninger lyde imidlertid gunstigt; Bernabe var gjort til Fange. Paa den anden Side nægter Cordova, en af vore Plata=Provindser, under dens Statholder Bustos, at anerkjende vor Rivadavia som Præsident, eller BuenosAyres's Suprematie.",aal_57983,-1
4693,"Til Leie nu strax eller til Paaske Flyttetid, er den Beboelse med Gaardsplads og øvrige huuslige Beqvemmeligheder at erhvide imod en meget billig Afgift, som Hr. Controlleur Pagh sidst beboede i forrige Gabels Gaard, hvorom handles med Jacob Kiellerup.",aal_12294,-1
4694,"Fredagen den 15de September d. A., Formiddag Kl. 10, opbydes ved Auction paa Tingstedet her i Byen, for til den Høistbydende, om antageligt Bud skeer, at bortsælges: 1. Den Kiøbmand P. L. Holms Fallitboe tilhørende Gaard, beliggende i Algaden i Nibe, som bestaaer af 50 Fag Fyrrebindingsværk med Straaetag, samt Gaardsplads og Brønd. 2. En Jordeiendom paa Nibe Mark, staaende for Hartkorn 1 Td. 1 Skp., ligesaa tilhørende bemeldte Fallitboe. Conditioner og Taxationsforretningen over Eiendommene, ere hos mig til Eftersyn. Nibe den 10de August 1820. Bassesen.",aal_16272,-1
4695,"Ved allerhøieste Rescript af 7de Juni er det allernaadigst bestemt, at Frue Sogn ved Roeskilde, som hidtil har henhørt under Leire Herred, maa afgives fra bemeldte Herred til Ramsøe=Thune Herred.",aal_47609,-1
4696,"Skpr. Jens C. Wangsøe er nylig ankommen hertil fra Randers og har til Salg nogle Favne godt Bøgebrænde. Skibet er beliggende ved Kieldbergs Plads. Han agter om nogle Dage at seile til Randers, hvorhen han medtager Fragtgods og Passagerer.",aal_10644,-1
4697,"Over Paris haves følgende Efterretning fra Grækenland""Karaiskaki har villet forraade Oberst Fabrier til Tyrkerne, men denne er lykkelig undsluppen Complottet og har begivet sig til Methana. Sørøveriet tager igjen paa at drives og den Stæske Regering har ladet anmelde for befalingshaveren for de Franske, Engelske og Østerrigske Stationer, at der fra Hydra ere udløbne tre Skibe for at passe paa Røverne. Nationalforsamlingen, som i December Maaned skulde være kommen sammen i Kastri, har valgt Ægina til sit Sæde, fordi Kolokothroni havde indfundet sig med sine Tropper paa førstnævnte Sted for der at øve sin Jndflydelse. Paa Kandia have de Egyptiske Tropper revolteret formedelst Mangel paa Betaling. De, som befinde sig i Morea, synes at ville concentrere sig i Modon, og der gaaer et Rygte, at Jbrahim Pasha skulle have et Forehavende i Sinde mod Hydra.",aal_58302,-1
4698,"Ved en kongl. Forordning er befalet, at alle Depoter af constitutionelle Krigsfanger skulle opløses, og sendes tilbage til deres Hjem, Madrid og de kongl. Residentsstæder undtagne, med Reisepenge og halv Sold, eller Saameget, som deres Opførsel har fortjent. En anden Forordning indsætter Marqvien af Almenara igjen i alle sine Titler, Æresposter og Decorationer, efterat have tildeelt ham Roes for hans ærefulde Forhold. Generalerne Camposagrado og Bassecourt ere afreiste for at modtage Commandoen i Catalonien og Barcellona, som Baron Eroles har forladt for at begive sig til Madrid. Han skal forresten være meget utilfreds med denne Forandring, som overhovedet med, at Man i Madrid misbilliger hans Handlemaade. - J Perpignan har der været gjentagne Slagsmaal mellem Borgerne og de Militaire, saa at Commandanten har maattet udstæde en meget stræng Proclamation. Lignende Slagsmaal have fundet Sted mellem de Militaire af forskjellige Regimenter, hvorved 3 Soldater bleve saarede. Algiererne vedblive at gjæste de spanske Kyster, saa at Man jævnlig maa træffe Forholdsregler imod dem. Et fra Livorno til Algier bestemt Skib, der havde en Ladning Munition, Tougværk &c. ombord for Deiens Regning, er bleven taget af Engellænderne. Ladningen er erklæret for god Prise, men Skibet vil sandsynligviis blive frigivet, da det førte sardinisk Flag.",aal_38997,-1
4699,"Flere Lærde mene, at det usædvanlige milde Veir hiderer fra store vulkanske Udbrud under Nordpols Havet. Han troer at finde Bekræftelse derpaa, ved den Mængde valsiske som i denne Vinter have viist sig ved Skotlands flere andre Landes Søkyster.",aal_26413,-1
4700,"Amerika har snart vundet Uafhængighed af Europa, thi hvad der endnu er spansk og besat af spanske Tropper er saa ubetydeligt, at det neppe længe kan gjøre Modstand. Keiserdømme er nedlagt etsteds, medens det andetsteds er oprettet. Smaa og store Republiker danne sig, og hvorle, des end disse saa samle sig og indrette Regjeringsformen, synes det dog afgjort, at de aldrig meere komme under Moderlandene. Den Nordamerikanske Fristat udvider sin Størrelse, mod Syden og Vesten; fuldfører Kanaler af største Vigtighed for indenlandsk og udenlandsk Handel, opdyrker Landet; udbreder Manufakturer; bygger nye Kjøbstæder; - Handelen i det stille Hav tiltager betydelig.",aal_37145,-1
4701,"J det sydlige Rusland har Man i flere Egne havt stor Hede, som i adskillige Egne have skadet Sommerkornet. Den svenske Dronning havde ibegyndelsen af forrige Maaned det Uheld, at glide omkuld ved at stige ud af Vognen og faae sin Arm af Leed, men hun er lykkeligen helbredet.",aal_35701,-1
4702,J afvigte Aar er Regimentsqvarteermester og Auditeur Faber optagen til corresponderende Medlem af de naturforskende Selskaber i Halle og Altenburg og til Æresmedlem af det naturforskende Selskab i Görlitz.,aal_50849,-1
4703,"Onsdagen den 21de October førstkommende Formiddag Kl. 10, bliver den Lars Nielsens Stervboe i Riisager tilhørende Gaard, af Hartkorn 4 Tdr. 2 Skpr., ved offentlig Auction bortsolgt i bemeldte Riisager tilligemed sammes Besætning, samt Stervboets øvrige Effecter, bestaaende af Heste, Køer, Faar, Avlsredskaber, Sengeklæder m. m.; alt efter de Conditioner, som paa Auctionsstedet bliver bekiendtgjorte. Dette bekiendtgiøres herved til Efterretning for Liebhabere. N. Sundbye den 2den October 1818. Spies.",aal_04465,-1
4704,"Aalborg. Thermometer, den 21de om Morgenen 12 og om Aftenen 7 Graders Frost. Den 22de om Morgenen 5 Graders Frost.",aal_12529,-1
4705,"Efter Begjæring af Procurator Juul i Aalborg for Kammeradvocaten, og ifølge passeret Forlig og Execution blive følgende Peder Jversen tilhørende Eiendomme i Østerhassing, Sogn, Kjer Herred, Aalborg Amt, nemlig: en Gaard i Føltved, af Hartkorn 5 Tdr. 6 Skpr. 3 Fdkr. og en Hovedparcel af Gaarden Nyborg, Hartkorn 1 Td. 1 Skp. 3 Fdkr. 2 4/5 Album tilligemed sammes Kongekorntiende opbudne til Salg ved 3de Auctioner som afholdes saaledes: 1ste Auction Mandagen den 16de October, 2den Auction Mandagen den 23de October i næstk., og 3die Auction Mandagen den 30te October i hver Dags Formiddag Kl. 10, og afholdes de 2de Første paa Tingstedet i Nørre-Sundbye, men den sidste i Føltved, efter meget favorable Conditioner, som ere at faae til Eftersyn hos Reqvirenten; hvilket herved bekjendtgjøres. Aalborg den 20de September 1826. Spies.",aal_56010,-1
4706,Monarkerne synes ei at have ifinde at bryde op herfra stor sidst i Marts. Begge Keiserne agte i denne Mellemat gjøre en Excursion over Agram eller ogsaa over Triest et Carlstad og derfra langs Militairgrændsen til Semlin. Neapel.,aal_19108,-1
4707,En toetages Kakkelovn ønskes tilkjøbs; i Mangel heraf til Leie. Addresse-Contoiret anviser.,aal_57448,-1
4708,"Et godt Tegn synes det dog imidlertid endnu at være, at den russiske Minister for Folkeoplysningen, Fyrst Golizyn, med selve Keiserens Samtykke, har udstædt en Opfordring til den russiske Adel, Handelstand og alle bemidlede Personer, at understøtte de hielpeløse Græker. Tyrkerne. ere allerede paa Marschen, for at befrie Athen fra de saakaldte Rebeller, der have erobret det. Paa den engelske Ambassadeurs Forestilling har Storvezieren i en Skrivelse, til Generalgouverneuren paa Morea og de tyrkiske Troppers Feltherre tilkiendegivet, at Man skal skaane de gamle Bygninger, Templer og andre Oldminder, der befinde sig i og om Athen. Overalt lader det, som Porten og Storbrittanien ere paa det nøieste allierede og at Hiin i denne store Magt har den fasteste Støtte i sin for Tiden ravende Stilling. De arme Græker beklage sig ogsaa bitterlig over den virksomme Bistand, der ydes Tyrkerne fra engelsk Side. J Zante ere 350 Fade Krudt og andre Krigsfornødenheder offentligen blevne indskibede til Tyrkerne. En engelsk Goelette gaaer regelmæssig fra Zante til Patras, for at tilføre den i Citadellet her indesluttede tyrkiske Garnison Levnetsmidler, uden hvilken Bistand den forlængst havde maattet overgive sig til Grækerne. For ikke længe siden befriede en engelsk Eskadre fem tyrkiske Skibe, som Grækerne holdt blokerede. Ogsaa Frankrig tager sig med megen Varme af Portens Jnteresse.",aal_23021,-1
4709,"Det Engelske Ostindiske Compagni siges at være i Begreb med at oprette 12 nye Regimenter Soldater i Calcutta. J Frankrig yttres paa enhver Kant en saare levende Glæde over at et Lovforslag om saaledes at indføre Førstefødselsretten, at de yngre Børn skulle miste deres Arveret, er ved stor Stemmeflerhed faldet igjennem.",aal_52950,-1
4710,"Da Ting af Vigtighed vil blive afhandlede, og Boet om mueligt optaget til endelig Slutning, saa anmodes Enken med Laugværge og de respective Arvinger enten Personligen eller ved Fuldmagt til bemeldte Tid og Sted at give Møde. Westervigkloster den 24de November 1821. Fischer.",aal_24191,-1
4711,"En Dreng af god Familie, helst fra Landet, som har Lystat lære Uhrmager=Professionen kan blive antaget i Lære hos C. Worm. Bedste Riga Hørfrøe faaes til den billigste Priis hos Th. v. Spreckelsen. Aalborg den 19de Marts 1825.",aal_45818,-1
4712,"Den af Format største Tidende er uden Tvivl en i Philadelphia, under Navn af Freemans-Journal udkommende Avis. Hvert Ark Papir, hvorpaa den trykkes, er 3 Fod langt og 4 Fod bredt; enhver af de 4 Sider har 6 Columner, hver Columne 1000 til 1100 Linier, og hver Linie 13 til 17 Stavelser.",aal_42136,-1
4713,"Ved en Auction paa Kobberstykker, som nyligen holdtes i London, solgtes 14 sjeldne Kortblade, der betaltes med 76 Pd. 13 Sh. (omtrent 730 Rbd.) Det var de fireDamer, fire Knegte og tre Konger, alle enkelte Figurer i det femtende Aarhundredes Dragter og betegnede med Deviser, som Løver, Hjorte og Fugle. Foruden hine Billeder fandtes der endnu to hele Figurer, der maaske forestillede Ridderne, der fordum skulle have hørt til Tarokkort, og et andet Kortblad, hvorpaa Man saae fom sjeldne Figurer, hvoraf den mellemste holder en Stok i Haanden, formodentlig Kløer=Fem. Paa intet af disse Kort seer Man Bogstaver, Monogrammer eller Aarstal; men sandsynligviis høre de til Mesterens Periode fra 1466. Hvert Blad er 5 1/2 Tommer høit og 3 1/2 Tommer bredt. Fædrelandet.",aal_33402,-1
4714,Fierde Søndag efter Trinitatis prædiker til Høimesse i Budolphi Kirke Hr. Cand. Thisted; i Frue Kirke Hr. Stiftsprovst Schierup. Aftensang i Budolphi Kirke Hr. Henneberg; i Frue Kirke Hr. Fuhr.,aal_15208,-1
4715,Ved Tallotteriets 1102den Trækning i Altona udkom: No. 48. 46. 9. 59. 84.,aal_43772,-1
4716,"Jgaar solgtes ved Auction paa Børsen en til Rigsbanken udstedt Obligation, stor 1038 Rbd. rede Sølv, i Gaarden No. 157 i lille Helligg. St., for 150 Rbd. N. V. pr. 100 Rbd. r. S., foruden 6 PC. i Omkostninger. (Skilderiet.) Extract af en Skrivelse fra General Gouverneuren i Vestindien dateret St. Croix, den 9de Januari 1818. Saavel paa St. Thomas som her er Sundhedstilstanden nu god; det stadige kiølige Veirlig, som vi nu i flere Maaneder vente, give os Haab om, at denne Tilstand vil vedvare. Til Windward er ingen Sygdom.",aal_00915,-1
4717,"Kongen har sauctioneret en nye Lithurgie, det blandt Andet fastsætter Følgende: ""Hovedgudstienesten paa Søn- og Festdage maa aldrig vare længere end en Time, saaledes, at Prædiken medtager en halv Time og Resten af Gudstienesten en anden Halv. Midt paa Altret skal staae et Crucifix, ved Siden deraf to Lysestager med brændende Voxkjerter og foran disse en Bibel. Ved Nadverens Jndstiftelsesord knæler hele Menigheden.",aal_25716,-1
4718,Paa Langholt Hovedgaard er godt Sædebyg at faae tilkjøbs mod billig og contant Betaling: Nogle Bistader forlanges tilkiøbs. Addresse=Contoiret anviser.,aal_19804,-1
4719,"J Anledning af et fra vedkommende Øvrighed til Cancelliet indkommet Forslag, er det ved Rescript af 4de d. M. allernaadigst fastsat, at Mesterstykket for det ved Rescripaf 4de September f. A. oprettede, Snedkerlaug i Hjørring, skal i Lighed med de Bestemmelser som ere gjeldende for Snedkerlauget her i Staden, bestaae enten i et smagfuldt Dame-Bureau eller saakaldet Damesecretair, eller et Chatol med Opsats af selvvalgt Træe, kun ikke Fyr eller Gran, og en sammenstemt Dør af Egetræe med Karm og tre eller fem Fyldinger. Kjøbenhavns Torvepriser, den 25de April: Rug 5 Rbd. 2 Mk. a 6 Rbd.; Hvede 6 Rbd. 4 Mk. a 7 Rbd. 2 Mk.; Byg 3 Rbd. 4 Mk. 8 s. a 3 Rbd. 5 Mk.; Havre 3 Rbd. 1 Mk. 8 s. a 3 Rbd. 4 Mk. 8 s.; Ærter 5 Rbd. 2 Mk. a 6 Rbd. Tønden. - Røget Flæsk 1 Rbd. 3 Mk. a 1 Rbd. 4 Mk.; Grønsaltet Flæsk 1 Rbd. 2 Mk. a 1 Rbd. 3 Mk. Lispundet.",aal_32760,-1
4720,"Prindsesse Pauline Borgheses født Buonapartes Testamente, dat. 9 Juni 1825, er nu publiceret. Til sin Neven: Napoleon, sin Broders, Keiserens Søn, har hun testamenteret Villa St. Martino med tilhørende Godser paa Øen Elba, tilligemed det ved Kroningen brugte Jndvielsesbækken, der skal erindre ham om en af de ærefuldeste Epoker i hans Faders Liv, fremdeles det hende af Keiseren testamenterede Skrin for Parsumog Bijoux af Guld: ""alt som Tegn paa hendes ømme Følelser for ham."" Sin fraskilte Gemal, Prinds Borghese, har hun testamenteret Villa Paolina i Lucca; sin Neven: Napoleon, sin Broder Ludvigs Søn VillaPaolina i Rom. Blandt de mange testamenterede Legater anføres: 30,000 Fr. til hvert af Prinds Montforts (Jeronymus Buonapartes) Børn; 50,000 Fr. til hver af hendes Brødre, 20,000 Fr. til hendes Broder LuciansSøn: Paul; 24,000 Fr. til hendes Pleiesøn August: 20,000 Fr. til den i Amerika af Miss Pattersøn fødte Sønaf Jeronymus; 15,000 Fr. til sin Niece, Mad. Napoleon, Grevinde Cammerata, og ligesaameget til denne Dames Broder, Prinds Bacciochi; &c. Til sin Broder, Josephs Børn har hun ikke anviist noget Legat, da de ikke behøve det. Til Prinds Aldobrandini har hun givet sit Portrait, Marquis af Douglas sit Guld Necessaire, Grev Panimolle og Ridder Colonna hver en Brystnaal og Ring med hendes Haar, Prindsesse Louise sin Guldmedallon med Keiserens Haar Hertugen af Devonshire sit Medailleskrin, sin Søster Caroline Murat Huset i Viaregio med alle Meublerne, o. s. v. Sin Kammerfrue 8000 Rd., sit Linned og Bijouterier og et Cashemirs Shawl, sin Kammernige 2000 Rd. og sit Guldrepeteerur; &c. &c. J Jndledningen til Testamentet kalder hun sig den afdøde ""Adelsmands"" Buonapartes Datter. Hun døde under en lang Sygdoms grusomme Lidelser. Hendes Liig blev indbalsammeret og bisat i den Borghesiske Familiebegravelse i Kirken St. Maria Maggjore i Rom, der skal være det pragtfuldeste Kapel i Verden.",aal_49714,-1
